inchikey,smiles,molwt,logp,HBA,HBD
FDDDEECHVMSUSB-UHFFFAOYSA-N,Nc1ccc(S(N)(=O)=O)cc1,172.20900000000003,-0.0838000000000001,4,4
DYDCUQKUCUHJBH-UWTATZPHSA-N,NC1CONC1=O,102.09299999999999,-1.6249000000000002,4,3
OTBXOEAOVRKTNQ-UHFFFAOYSA-N,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,256.092,1.9263000000000001,4,1
DLGOEMSEDOSKAD-UHFFFAOYSA-N,O=NN(CCCl)C(=O)NCCCl,214.05199999999996,1.1570000000000003,5,1
NHUHCSRWZMLRLA-UHFFFAOYSA-N,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,1.6744400000000002,6,3
IUBSYMUCCVWXPE-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.36899999999997,1.613199999999999,4,2
DNTGGZPQPQTDQF-UHFFFAOYSA-N,CC=CC(=O)N(CC)c1ccccc1C,203.285,2.9240200000000014,2,0
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,336.29900000000004,2.9014000000000006,6,2
HJJDBAOLQAWBMH-YCRCPZNHSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,511.57100000000025,-0.8697999999999992,14,4
UHSKFQJFRQCDBE-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.381,2.8457000000000017,3,1
BFPSDSIWYFKGBC-UHFFFAOYSA-N,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,380.8710000000002,5.867800000000004,3,0
HMJIYCCIJYRONP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,371.39300000000014,2.582200000000001,8,1
YVPYQUNUQOZFHG-UHFFFAOYSA-N,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.9149999999998,3.115400000000001,6,3
JXDFEQONERDKSS-UHFFFAOYSA-N,NCCc1ccn[nH]1,111.14799999999998,-0.08910000000000062,3,3
KJADKKWYZYXHBB-XBWDGYHZSA-N,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,339.3660000000001,-0.3953999999999982,9,2
SNBUBQHDYVFSQF-HIFRSBDPSA-N,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,471.54600000000045,-0.7283199999999999,12,2
VTRAEEWXHOVJFV-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,446.51100000000025,3.6566000000000023,9,3
XCPGHVQEEXUHNC-UHFFFAOYSA-N,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,393.4680000000001,4.511700000000003,6,2
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.167,-1.0397,6,1
KXNPVXPOPUZYGB-XYVMCAHJSA-N,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,508.6450000000005,0.7029000000000027,11,7
AUYYCJSJGJYCDS-LBPRGKRZSA-N,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.976,3.952700000000002,5,4
UVTNFZQICZKOEM-UHFFFAOYSA-N,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.48300000000006,3.361900000000001,4,2
NNJVILVZKWQKPM-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.343,2.5837400000000006,3,1
WRUUGTRCQOWXEG-UHFFFAOYSA-N,NCCC(O)(P(=O)(O)O)P(=O)(O)O,235.06899999999996,-1.6633000000000002,8,7
YNNUSGIPVFPVBX-NHCUHLMSSA-N,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,343.898,5.104400000000005,2,0
XUFXOAAUWZOOIT-JMPDRRIHSA-N,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,645.6080000000003,-8.564500000000004,19,14
PNVNVHUZROJLTJ-UHFFFAOYSA-N,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.408,3.0356000000000014,3,1
VUCAHVBMSFIGAI-ZFINNJDLSA-M,CC12CCC3c4ccc(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O.[Na+],372.4180000000002,-0.04519999999999946,5,0
MKPLKVHSHYCHOC-AHTXBMBWSA-N,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,500.5540000000003,4.427400000000004,6,3
ILKJAFIWWBXGDU-MOGDOJJUSA-N,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,502.5790000000005,3.5238000000000023,7,1
VHGCDTVCOLNTBX-QGZVFWFLSA-N,CNCCC(Oc1ccccc1C)c1ccccc1,255.36100000000002,3.7246200000000025,2,1
OYVAGSVQBOHSSS-WXFSZRTFSA-O,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,1415.5759999999984,-7.703580000000028,38,25
JCKYGMPEJWAADB-UHFFFAOYSA-N,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,304.2170000000001,3.377900000000002,3,1
NPUKDXXFDDZOKR-LLVKDONJSA-N,CCOC(=O)c1cncn1C(C)c1ccccc1,244.29399999999998,2.669100000000001,4,0
IVTVGDXNLFLDRM-HNNXBMFYSA-N,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,458.4960000000003,1.9772199999999998,10,4
GCKFUYQCUCGESZ-BPIQYHPVSA-N,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,324.46400000000006,4.048700000000003,2,1
BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,285.34299999999996,1.1980999999999997,4,2
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,274.40799999999996,3.506440000000002,3,1
LEBVLXFERQHONN-UHFFFAOYSA-N,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.435,3.8965400000000026,3,1
RFWZESUMWJKKRN-UHFFFAOYSA-N,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,325.46,2.2875199999999998,5,0
JNTOCHDNEULJHD-UHFFFAOYSA-N,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,253.26199999999997,-1.3073000000000001,8,5
SGOIRFVFHAKUTI-ZCFIWIBFSA-N,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,287.21600000000007,-0.051200000000000134,9,4
UIOFUWFRIANQPC-JKIFEVAISA-N,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,453.8790000000003,2.6878200000000003,8,2
GYDJEQRTZSCIOI-LJGSYFOKSA-N,NCC1CCC(C(=O)O)CC1,157.21299999999997,0.8361000000000001,3,3
JUZNIMUFDBIJCM-ANEDZVCMSA-N,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,475.5230000000002,0.9407000000000005,10,5
RPLCPCMSCLEKRS-BPIQYHPVSA-N,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,310.48100000000005,4.869700000000005,1,1
NWIBSHFKIJFRCO-WUDYKRTCSA-N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,334.33200000000016,-1.6511999999999964,9,5
BJVVMKUXKQHWJK-UHFFFAOYSA-N,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,224.25999999999996,0.9610000000000003,5,2
NAVMQTYZDKMPEU-UHFFFAOYSA-N,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,348.4860000000001,6.103720000000006,2,1
ALOBUEHUHMBRLE-UHFFFAOYSA-N,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000035,4.164000000000003,5,2
HHJUWIANJFBDHT-KOTLKJBCSA-N,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,753.9409999999998,2.7324000000000055,12,6
JIVPVXMEBJLZRO-UHFFFAOYSA-N,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.77200000000005,0.9241999999999999,6,4
OUZWUKMCLIBBOG-UHFFFAOYSA-N,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,258.32399999999996,1.3424000000000003,5,2
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.27599999999995,1.185,5,2
NIJJYAXOARWZEE-UHFFFAOYSA-N,CCCC(CCC)C(=O)O,144.214,2.2874,2,1
VCOPTHOUUNAYKQ-WBTCAYNUSA-N,CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O.NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC1=O,1321.4349999999988,-15.441999999999895,43,37
ULSDMUVEXKOYBU-ZDUSSCGKSA-N,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,287.36300000000006,1.9228999999999998,5,2
RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)Nc1ccc(O)cc1,151.16499999999996,1.3505999999999998,3,2
XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,446.9100000000002,4.275600000000003,7,1
OROGSEYTTFOCAN-DNJOTXNNSA-N,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,299.37,1.5010999999999999,4,1
IVBHGBMCVLDMKU-GXNBUGAJSA-N,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,-0.2402999999999964,12,3
LUZRJRNZXALNLM-JGRZULCMSA-N,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,583.6890000000006,2.0811000000000024,10,3
KRMDCWKBEZIMAB-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41100000000006,4.168600000000003,1,0
ODKNJVUHOIMIIZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,246.194,-1.683599999999999,7,3
MIQPIUSUKVNLNT-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.244,2.54542,6,2
FAOZLTXFLGPHNG-KNAQIMQKSA-N,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,376.4680000000001,2.923300000000001,4,2
ASPOIVQEUUCDQT-UHFFFAOYSA-N,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,215.941,0.2985,7,0
FATUQANACHZLRT-KMRXSBRUSA-L,O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)C(O)CO.[Ca+2],490.42400000000026,-11.3146,16,12
WVLOADHCBXTIJK-YNHQPCIGSA-N,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,285.3429999999999,1.6302999999999999,4,1
CGIGDMFJXJATDK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.79300000000006,3.9273200000000026,5,1
AEUTYOVWOVBAKS-UWVGGRQHSA-N,CCC(CO)NCCNC(CC)CO,204.31399999999994,-0.29259999999999886,4,4
XZWYZXLIPXDOLR-UHFFFAOYSA-N,CN(C)C(=N)NC(=N)N,129.16699999999997,-1.0341599999999995,5,5
LHLMOSXCXGLMMN-VVQPYUEFSA-M,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],412.368,-0.14189999999999792,4,1
USSIQXCVUWKGNF-UHFFFAOYSA-N,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.453,4.292000000000004,2,0
KVWDHTXUZHCGIO-UHFFFAOYSA-N,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.44200000000006,3.4392200000000015,4,1
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,266.341,0.4520999999999997,5,4
IAIWVQXQOWNYOU-FPYGCLRLSA-N,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,198.13800000000003,0.19000000000000006,8,3
KASDHRXLYQOAKZ-XDSKOBMDSA-N,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,810.4659999999999,5.719400000000005,12,2
SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,345.4240000000001,2.8997400000000013,6,1
IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)c1cnccn1,123.11499999999997,-0.4245000000000003,4,2
MJFJKKXQDNNUJF-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,309.478,5.015000000000004,1,0
ZKLPARSLTMPFCP-UHFFFAOYSA-N,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000001,3.148200000000002,5,1
GUGOEEXESWIERI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,471.6850000000002,6.445800000000007,3,2
HSUGRBWQSSZJOP-RTWAWAEBSA-N,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,414.52700000000016,3.368500000000002,6,0
BWPIARFWQZKAIA-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2ccccc21,263.38400000000007,4.301900000000003,1,1
HSMNQINEKMPTIC-UHFFFAOYSA-N,Nc1ccc(C(=O)NCC(=O)O)cc1,194.19,0.08320000000000016,5,4
WNMJYKCGWZFFKR-UHFFFAOYSA-N,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.45600000000013,1.3506999999999998,9,3
IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,143.142,0.37359999999999993,4,0
OUBCNLGXQFSTLU-UHFFFAOYSA-N,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.23,2.7346000000000013,6,0
CXOXHMZGEKVPMT-UHFFFAOYSA-N,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.745,3.3712000000000018,4,0
ZFMITUMMTDLWHR-UHFFFAOYSA-N,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],209.25299999999996,-0.13029999999999936,6,4
URXWVWVPMJSAJD-KOORYGTMSA-N,CC(=O)OC1(C(C)=O)CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC21C,370.48900000000015,4.185200000000004,4,0
WYWHKKSPHMUBEB-UHFFFAOYSA-N,Nc1nc(=S)c2[nH]cnc2[nH]1,167.197,0.5976900000000004,5,4
UNBRKDKAWYKMIV-QWQRMKEZSA-N,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,339.4390000000001,1.9246999999999999,5,3
MOYGZHXDRJNJEP-UHFFFAOYSA-N,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,433.03900000000016,6.544700000000007,2,0
WZPBZJONDBGPKJ-VEHQQRBSSA-N,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],435.44000000000017,-2.223899999999997,13,5
TZFWDZFKRBELIQ-UHFFFAOYSA-N,O=c1[nH]c2cc(Cl)ccc2o1,169.567,1.7744999999999997,3,1
ROBVIMPUHSLWNV-UHFFFAOYSA-N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.283,1.3531999999999993,4,3
XEEQGYMUWCZPDN-UHFFFAOYSA-N,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,378.31600000000014,4.447900000000003,3,2
SEEPANYCNGTZFQ-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,250.28300000000004,0.8595999999999995,6,3
FNKQXYHWGSIFBK-UHFFFAOYSA-N,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,241.251,-1.7001999999999995,8,7
GBABOYUKABKIAF-GHYRFKGUSA-N,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,778.9470000000002,4.753600000000005,12,2
JHVAMHSQVVQIOT-MFAJLEFUSA-N,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,1140.2539999999997,-0.9270999999999943,24,14
QZUDBNBUXVUHMW-UHFFFAOYSA-N,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.8310000000001,3.7227000000000023,4,1
MNQYNQBOVCBZIQ-JQOFMKNESA-A,O=S(=O)(OCC1OC(OC2(COS(=O)(=O)O[AlH3](O)O)OC(OS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C2OS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C1OS(=O)(=O)O[AlH3](O)O)O[AlH3](O)O,1472.878000000001,-25.821300000000047,51,16
AIJTTZAVMXIJGM-UHFFFAOYSA-N,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.4010000000002,2.28022,6,2
HCFDWZZGGLSKEP-UHFFFAOYSA-N,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,270.37600000000003,2.923300000000001,3,0
WWYNJERNGUHSAO-XUDSTZEESA-N,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,312.453,3.8826000000000036,2,1
SFLSHLFXELFNJZ-QMMMGPOBSA-N,NCC(O)c1ccc(O)c(O)c1,169.18,0.08989999999999987,4,5
VWFCHDSQECPREK-LURJTMIESA-N,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,279.18899999999996,-1.6617999999999993,9,5
RONZAEMNMFQXRA-UHFFFAOYSA-N,CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36,2.4789000000000003,3,0
NPPQSCRMBWNHMW-UHFFFAOYSA-N,CCCC(C)(COC(N)=O)COC(N)=O,218.25299999999996,0.9833999999999996,6,4
XCTYLCDETUVOIP-UHFFFAOYSA-N,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,399.6290000000001,5.038800000000005,3,0
BLJRIMJGRPQVNF-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,316.4270000000001,0.5024999999999995,7,2
PAJMKGZZBBTTOY-ZFORQUDYSA-N,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,390.52000000000015,3.5832000000000024,5,3
GMRWGQCZJGVHKL-UHFFFAOYSA-N,ClCC1CO1.NCCNCCNCCNCCN,281.832,-1.7033999999999965,6,7
HWHLPVGTWGOCJO-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.47399999999993,4.330500000000004,2,1
CPZBLNMUGSZIPR-NVXWUHKLSA-N,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,296.41400000000004,2.656500000000001,3,0
JGMOKGBVKVMRFX-HQZYFCCVSA-N,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,312.45300000000003,4.499500000000005,2,0
VLPIATFUUWWMKC-UHFFFAOYSA-N,Cc1cccc(C)c1OCC(C)N,179.263,2.02944,2,2
BMKDZUISNHGIBY-ZETCQYMHSA-N,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27299999999997,-2.708299999999996,8,2
HTIQEAQVCYTUBX-UHFFFAOYSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.88200000000023,2.2662999999999993,7,3
YLJREFDVOIBQDA-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCCC2,198.269,2.695800000000001,2,2
DUDKAZCAISNGQN-UHFFFAOYSA-N,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,344.45500000000015,2.731700000000001,5,1
FNYLWPVRPXGIIP-UHFFFAOYSA-N,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.26900000000003,0.8334000000000004,7,6
ZOCKGBMQLCSHFP-KQRAQHLDSA-N,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,723.6500000000005,2.4622000000000006,14,5
WYDUSKDSKCASEF-UHFFFAOYSA-N,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.44699999999995,3.940400000000003,2,1
SONNWYBIRXJNDC-VIFPVBQESA-N,CNCC(O)c1cccc(O)c1,167.208,0.6449999999999996,3,3
CFOYWRHIYXMDOT-UHFFFAOYSA-N,CCOC(=O)n1ccn(C)c1=S,186.236,1.56069,4,0
LTMHDMANZUZIPE-PUGKRICDSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,780.9490000000004,2.218100000000002,14,6
BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.433,0.5567000000000002,7,3
CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.48199999999997,5.019600000000005,2,0
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.4460000000002,2.9708000000000014,9,1
KUVIULQEHSCUHY-XYWKZLDCSA-N,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,521.0500000000004,4.086800000000004,7,1
OFZCIYFFPZCNJE-UHFFFAOYSA-N,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.33399999999995,2.0226999999999995,6,3
RJKFOVLPORLFTN-LEKSSAKUSA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,314.469,4.723500000000005,2,0
DLNKOYKMWOXYQA-VXNVDRBHSA-N,CC(N)C(O)c1ccccc1,151.209,1.0671999999999997,2,3
MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,464.8310000000003,5.549700000000004,7,3
XRASPMIURGNCCH-UHFFFAOYSA-N,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,272.09,-1.1154000000000002,9,5
DDUHZTYCFQRHIY-RBHXEPJQSA-N,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.7700000000001,2.8103000000000016,6,0
VKQFCGNPDRICFG-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],388.4200000000002,3.201800000000002,8,1
GBBSUAFBMRNDJC-INIZCTEOSA-N,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.8150000000001,1.568,9,0
YRALAIOMGQZKOW-HYAOXDFASA-N,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(=O)N1)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1352.4260000000004,-4.515300000000024,34,19
VREFGVBLTWBCJP-UHFFFAOYSA-N,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,308.772,3.5801200000000017,4,0
ZDIGNSYAACHWNL-HNNXBMFYSA-N,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,319.24600000000004,3.9277000000000033,2,0
LGLFFNDHMLKUMI-UHFFFAOYSA-N,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,372.5360000000002,4.459600000000004,3,0
XJGVXQDUIWGIRW-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.815,3.7714000000000025,4,0
GUJRSXAPGDDABA-NSHDSACASA-N,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,371.2750000000001,2.6804000000000006,5,1
MINDHVHHQZYEEK-HBBNESRFSA-N,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,500.6290000000003,2.5924999999999994,9,4
AIXAANGOTKPUOY-UHFFFAOYSA-N,C[N+](C)(C)CCOC(N)=O.[Cl-],182.65099999999998,-3.2080999999999973,4,2
YASAKCUCGLMORW-UHFFFAOYSA-N,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.43500000000006,2.490900000000001,6,1
FASDKYOPVNHBLU-ZETCQYMHSA-N,CCCNC1CCc2nc(N)sc2C1,211.33399999999997,1.5822,3,3
